trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1189,False,"{'a': 0.995, 'e': 0.07740415276493569}",25,19,12.252131496910126,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.995, 'e': 0.07701713200111102}",20,14,11.366638324475469,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.995, 'e': 0.07663204634110546}",25,20,8.842492740371885,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.995, 'e': 0.07624888610939994}",25,14,20.907133791712923,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.995, 'e': 0.07586764167885293}",30,14,31.471111354520815,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.995, 'e': 0.07548830347045866}",20,3,32.64903703192621,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.995, 'e': 0.07511086195310637}",25,14,25.4233402898626,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.995, 'e': 0.07473530764334084}",25,15,19.735105814830295,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.995, 'e': 0.07436163110512413}",20,7,21.480719210025768,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.995, 'e': 0.07398982294959851}",35,21,15.50743147150929,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1199,False,"{'a': 0.995, 'e': 0.07361987383485051}",20,14,4.664393752871196,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.995, 'e': 0.07325177446567625}",20,8,12.824759588049147,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.995, 'e': 0.07288551559334787}",25,19,12.012750566206016,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.995, 'e': 0.07252108801538112}",20,8,25.010381838340102,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.995, 'e': 0.07215848257530422}",25,10,27.813245919616257,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.995, 'e': 0.0717976901624277}",25,14,21.18788578651085,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.995, 'e': 0.07143870171161555}",35,22,22.37088148624823,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.995, 'e': 0.07108150820305748}",20,14,12.299698695202888,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.995, 'e': 0.07072610066204219}",20,7,13.964081690692215,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.995, 'e': 0.07037247015873198}",25,15,19.16328127738502,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.995, 'e': 0.07002060780793831}",30,13,-11.93653952262545,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1210,False,"{'a': 0.995, 'e': 0.06967050476889862}",20,6,25.484754358171788,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.995, 'e': 0.06932215224505413}",30,16,25.419275657246107,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.995, 'e': 0.06897554148382885}",20,10,17.90311391465107,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.995, 'e': 0.06863066377640971}",20,14,11.62129737023242,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.995, 'e': 0.06828751045752766}",20,10,-1.2293047829068304,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1215,False,"{'a': 0.995, 'e': 0.06794607290524003}",30,16,7.0453555016522085,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1216,False,"{'a': 0.995, 'e': 0.06760634254071383}",35,21,14.089220324645567,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1217,False,"{'a': 0.995, 'e': 0.06726831082801027}",20,11,19.584148324322417,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.995, 'e': 0.06693196927387021}",30,20,18.51546239841567,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.995, 'e': 0.06659730942750086}",20,5,12.262646484742003,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1220,False,"{'a': 0.995, 'e': 0.06626432288036335}",20,8,22.518966373945695,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.995, 'e': 0.06593300126596154}",30,16,14.020592286136292,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1222,False,"{'a': 0.995, 'e': 0.06560333625963173}",20,7,7.148617473938212,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1223,False,"{'a': 0.995, 'e': 0.06527531957833357}",35,11,2.4271983009837554,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
1224,False,"{'a': 0.995, 'e': 0.0649489429804419}",25,11,10.006145107038522,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.995, 'e': 0.0646241982655397}",20,10,19.812105525797186,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.995, 'e': 0.064301077274212}",20,9,22.402138606830043,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.995, 'e': 0.06397957188784094}",25,18,0.279404184889692,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1228,False,"{'a': 0.995, 'e': 0.06365967402840174}",20,13,6.8861573891858825,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.995, 'e': 0.06334137565825973}",25,9,28.98710588036907,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.995, 'e': 0.06302466877996843}",25,14,19.41889668221,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.995, 'e': 0.06270954543606859}",20,14,-0.7818811671821759,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1232,False,"{'a': 0.995, 'e': 0.06239599770888825}",25,15,19.09452677780375,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.995, 'e': 0.062084017720343804}",25,14,20.684770247166018,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.995, 'e': 0.06177359763174208}",20,10,22.0526125403395,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.995, 'e': 0.06146472964358337}",25,14,16.910108027976936,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.995, 'e': 0.061157405995365455}",20,12,17.635318388164137,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.995, 'e': 0.060851618965388626}",25,13,21.085036456032018,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.995, 'e': 0.06054736087056168}",20,6,14.80315375962687,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.995, 'e': 0.06024462406620887}",25,16,16.107766553403057,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.995, 'e': 0.05994340094587782}",20,14,8.828827745579783,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.995, 'e': 0.05964368394114843}",25,14,18.590695209786574,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.995, 'e': 0.05934546552144269}",20,13,12.727863875440176,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.995, 'e': 0.05904873819383547}",25,18,15.357233298870597,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.995, 'e': 0.058753494502866294}",30,14,29.366054501698464,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.995, 'e': 0.05845972703035196}",20,11,12.215998889107121,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.995, 'e': 0.0581674283952002}",25,17,17.77235544989588,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.995, 'e': 0.0578765912532242}",30,12,34.65586235893716,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.995, 'e': 0.05758720829695808}",30,16,25.655041002368666,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.995, 'e': 0.05729927225547329}",20,10,21.71095500844175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.995, 'e': 0.05701277589419592}",20,16,7.115458059093749,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.995, 'e': 0.05672771201472494}",20,16,6.330988860114369,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.995, 'e': 0.05644407345465132}",20,2,29.210946687780957,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.995, 'e': 0.05616185308737806}",25,16,6.3048645443258575,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1254,False,"{'a': 0.995, 'e': 0.05588104382194117}",20,13,12.690415447904872,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.995, 'e': 0.05560163860283147}",30,17,-14.38030931521374,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1256,False,"{'a': 0.995, 'e': 0.05532363040981731}",25,13,20.333326636755206,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.995, 'e': 0.05504701225776822}",25,17,14.468404897229442,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.995, 'e': 0.05477177719647938}",30,14,14.943097215847343,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1259,False,"{'a': 0.995, 'e': 0.05449791831049698}",25,17,14.587388712644817,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.995, 'e': 0.05422542871894449}",20,15,9.86876584988872,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.995, 'e': 0.05395430157534977}",20,0,30.468578777303097,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1262,False,"{'a': 0.995, 'e': 0.05368453006747302}",25,8,28.922079438300297,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.995, 'e': 0.05341610741713566}",25,9,31.20933035691338,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.995, 'e': 0.05314902688004998}",35,19,32.59088921156742,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.995, 'e': 0.05288328174564973}",20,15,10.117887727114502,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.995, 'e': 0.05261886533692148}",25,18,11.842806902351718,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.995, 'e': 0.05235577101023687}",20,6,20.47122123473703,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.995, 'e': 0.05209399215518568}",30,13,32.64036249562126,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.995, 'e': 0.05183352219440975}",20,11,15.33331635587042,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.995, 'e': 0.051574354583437704}",25,19,11.33704257311886,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.995, 'e': 0.051316482810520515}",30,12,35.426294390767126,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.995, 'e': 0.05105990039646791}",25,14,21.267258465748466,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.995, 'e': 0.050804600894485574}",25,13,22.56242968104914,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.995, 'e': 0.050550577890013146}",20,10,15.309227984171333,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.995, 'e': 0.05029782500056308}",20,6,10.670916827689384,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1276,False,"{'a': 0.995, 'e': 0.05004633587556027}",20,16,8.155897787213457,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.995, 'e': 0.04979610419618247}",20,5,28.329179225404737,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,17,16.426336224147356,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,5,39.51676240192972,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",35,21,24.07045770976596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,14,11.130976633620492,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",35,19,30.840147427939048,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,14,22.23647622876473,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,16,16.979270626825723,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,16,7.148858648478962,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,13,14.269543390065976,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,15,8.993589504909416,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,16,8.902386092524312,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,17,13.960599035895049,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,14,13.891728176961804,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,14,11.769000380631393,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,6,23.71687751490392,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",30,4,44.52716100852121,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,15,17.764258467489427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",30,19,19.2758492374528,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",30,8,44.65757545707855,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",30,13,31.869505992899377,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
